SMILES,bbb
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2[C@H]1CN1CCCC1,0
CC1(C)CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1
CC(C)(C(=O)O)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,0
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0
CCc1c(O)c(=O)ccn1CCO,0
CCc1c(O)c(=O)ccn1CCCCO,0
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,0
CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,1
CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,1
CC(=O)Nc1nnc(S(N)(=O)=O)s1,1
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,1
NC12CC3CC(CC(C3)C1)C2.[Cl-].[H+],1
CN(C)CCC=C1c2ccccc2CCc2ccccc21,1
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,1
CC(N)Cc1ccccc1,1
CCO,1
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,1
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,1
C=COCC(F)(F)F,1
FC(F)(F)C(Cl)Br,1
CCCCCCC,1
CCCCCC,1
Cc1c(O)c(=O)ccn1C,1
CCn1ccc(=O)c(O)c1C,1
CCCCn1ccc(=O)c(O)c1C,1
CCCCCn1ccc(=O)c(O)c1C,1
CCCCCn1ccc(=O)c(O)c1C,1
Cc1c(O)c(=O)ccn1CCCO,0
CCc1c(O)c(=O)ccn1CC,1
CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,0
Cc1cc(=O)n(-c2ccccc2)n1C,1
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,1
COC(=O)C1=CCCN(C)C1,1
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,1
CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.[Cl-].[H+],1
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1
CCOC(=O)c1ccc(N)cc1,1
CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,1
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2.O=S(=O)(O)O,1
OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,1
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,1
FC(F)OC(Cl)C(F)(F)F,1
C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,1
COC(F)(F)C(Cl)Cl,1
CC1CCCC1,1
CNCCCN1c2ccccc2Sc2ccc(Cl)cc21,1
NCCCN1c2ccccc2Sc2ccc(Cl)cc21,1
CN(C)CCOC(C)(c1ccccc1)c1ccccn1,1
CN(C(=O)Cc1ccccc1N)[C@@H](CN1CC[C@@H](O)C1)c1ccccc1,0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,0
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,0
CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2occc2[C@H]1CN1CCCC1,1
COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,1
CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,1
CN(C)CCc1c[nH]c2ccc(O)cc12,1
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,1
O=C(NCc1ccccc1)OCCO,1
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,1
Cn1c(=O)c2c(ncn2C)n(C)c1=O,1
C=C(C)[C@@H]1CCC(C)=CC1c1c(O)cc(CCCCC)cc1O,1
CCC(C)C(CC)C(=O)NC(N)=O,1
NC(=O)N1c2ccccc2C=Cc2ccccc21,1
CSc1ccc2c(c1)N(CCC1CCCNC1)c1ccccc1S2,1
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,1
Cn1c(=O)[nH]c2ncn(C)c2c1=O,1
CCCCC,1
CCCO,1
CC(C)=O,1
CCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1
CCCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2occc2[C@H]1CN1CC[C@@H](O)C1,1
CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CC[C@@H](O)C2)C1,0
CC(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)[C@@H](CN2CC[C@@H](O)C2)C1,0
CSc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1,0
CC(=O)N1CCN(C(=O)Cc2cc(F)cc(F)c2)[C@@H](CN2CC[C@@H](O)C2)C1,0
COc1cccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)c1,0
COc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1,0
CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,1
CCCCNc1c(C(=O)OCC)cnc2c1cnn2CC,1
Nn1cnc2cc3ccccc3cc2c1=O,1
OC(O)C(Cl)(Cl)Cl,1
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,1
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,1
CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,1
O=c1[nH]c2cc(Cl)ccc2o1,1
C[N+](C)(C)CCO,1
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,1
CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,1
CCCN(CCC)CCc1cccc2c1CC(=O)N2,1
CCCN(CCC)CCc1ccc(O)c2c1CC(=O)N2,1
O=C(O)CNC(=O)c1ccccc1O,1
CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,1
FC(Br)C(F)(F)F,1
Cn1cnc2c1c(=O)[nH]c(=O)n2C,1
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,0
Cc1ccccc1,1
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,1
CC(=O)N1CCN(C(=O)Cc2ccccc2)[C@@H](CN2CC[C@@H](O)C2)C1,0
CC(=O)N1CCN(C(=O)Cc2ccc([S@@](C)=O)cc2)[C@@H](CN2CC[C@H](O)C2)C1,0
CC(=O)N1CCN(C(=O)Cc2ccc(S(C)(=O)=O)cc2)[C@@H](CN2CC[C@H](O)C2)C1,0
CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,1
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H](CN1CCCC1)c1ccccc1,1
Cc1cc(N/C(O)=C2\C(=O)c3ccccc3S(=O)(=O)N2C)no1,0
C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,0
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,0
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,1
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,1
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,1
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1
COC(=O)[C@@H]1C2CCC(C[C@@H]1OC(=O)c1ccccc1)N2C,1
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,1
CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1,1
FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(C3CC3)CC1)c1ccccc1S2,1
CN(C)CCO,1
CCOC(=O)C1(c2ccccc2)CCN(C)CC1.[Cl-].[H+],1
ClC=C(Cl)Cl,1
ClC(Cl)Cl,1
CNCCc1ccccn1,1
CN(C)CCc1ccccn1,1
NCCc1nccs1,1
NCCc1nc(-c2ccccc2)cs1,0
NCCc1cn2ccccc2n1,0
Cc1cccc(C)c1,1
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0
Cc1cnc(N/C(O)=C2/C(=O)c3ccccc3S(=O)(=O)N2C)s1,0
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,1
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0
CN1/C(=C(/O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,0
CS(=O)(=O)O.Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,1
CNCCCN1c2ccccc2CCc2ccccc21,1
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,1
COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,1
CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,1
CN(C)CCOC(c1ccccc1)c1ccccc1,1
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,1
CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21,1
COC(=O)c1ccc(C(=O)OC)cc1,1
Cc1ccccc1C,1
Cc1ccc(C)cc1,1
CC(C)O,1
NC(=O)N1c2ccccc2C2OC2c2ccccc21,1
CC[C@H](NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,1
CC(C)(C)OC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,1
CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,0
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,0
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,1
CCCNC(=O)c1ccc2c(c1)N([C@@H](C)CN1CCCC1)c1ccccc1S2,1
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,0
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0
CN1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ccnc2[C@H]1CN1CCCC1,1
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ccnc2[C@H]1CN1CC[C@@H](O)C1,0
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ncnc2[C@H]1CN1CCCC1,1
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCN(CCO)C[C@@H]1CN1CC[C@@H](O)C1,0
CN(C)CC/C=C1/c2ccccc2COc2ccccc21.[Cl-].[H+],1
CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O,1
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1
C/C=C(\CC)C(=O)NC(N)=O,1
CCC(C)(CC)OC(N)=O,1
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,1
CCc1ccccc1-n1c(C)nc2ccccc2c1=O,1
CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C,1
C#CC(O)(/C=C/Cl)CC,1
C#CC1(OC(N)=O)CCCCC1,1
CNCCc1ccccn1,1
CN(C)CCc1ccccn1,1
NCCc1nccs1,1
S=C(NC1CCCCC1)N1CCC(c2c[nH]cn2)CC1,1
CN1CC[C@@H]2c3cc(Cl)ccc3Oc3ccccc3[C@H]2C1,1
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)cc(Cl)n2)CC1,1
Clc1ccc2c(c1)[C@H]1CCNC[C@@H]1c1ccccc1O2,1
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2[C@H]1CN1CC[C@@H](O)C1,0
CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,1
CC[C@H](NC(=O)c1c(OCCCN(C)C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,1
CC[C@H](NC(=O)c1c(OCC(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0
CC[C@H](NC(=O)c1c(OCCCC(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0
CC[C@H](NC(=O)c1c(Cn2ccnc2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0
C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,0
CCC1(C)CC(=O)NC1=O,1
CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,1
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,1
COc1cc2c3c(c1O)C1(C=CC(=O)C=C1)CC3N(C)CC2,1
CCC1(c2ccccc2)CCC(=O)NC1=O,1
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1
Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,1
Cc1nccc2c1[nH]c1ccccc12,1
O=[N+]([O-])c1cc[nH]c1NCCSCc1ccccn1,1
Cc1cc(C(C)(C)SC(C)(C)CNc2[nH]ccc2[N+](=O)[O-])nc(C)c1C,1
C[NH+]O.Cc1oc(C(C)(C)N(C(C)(C)N)C(C)(C)N)c(C)c1C.[OH-],1
Cc1c[nH+][o+]c(C([NH])CC(C)C(C)(C)N(C(C)(C)C)C(C)(N)N)c1[O-],1
CCNCc1c(CSC)cnc(C)c1O,1
CN1/C(=C(\O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O,0
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCCC[C@H]1N1CCCC1,1
C#CCC1(OC(N)=O)CCCCC1,1
COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,1
CCC(O)(COC(N)=O)c1ccccc1,1
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1
CN(C)CCCN1c2ccccc2CCc2ccccc21,1
CNC1(c2ccccc2Cl)CCCCC1=O,1
O=C(O)c1cc(=O)c2ccccc2[nH]1,1
CC(=O)NCCCOc1cccc(CN2CCCCC2)c1,1
O=C(NCCCOc1cccc(CN2CCCCC2)c1)c1ccccc1,1
OCCCOc1cccc(CN2CCCCC2)c1,1
c1ccc(NCCCOc2cccc(CN3CCCCC3)c2)nc1,1
c1cc(CN2CCCCC2)cc(OCCCNc2nccs2)c1,1
c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3o2)c1,1
CN(C)Cc1ccc(CSCCNc2nc(=O)c(Cc3ccc4ccccc4c3)c[nH]2)o1,0
Cc1ccc(CC2=CNC(NCCSCc3ccc(CN(C)C)o3)=NC2)cn1,0
CN(C)c1cc(-c2n[nH]c(N)n2)ccn1,0
Cn1c(=O)c2nc[nH]c2n(C)c1=O,1
O=C(CCCN1CCC(C(=O)c2ccc(F)cc2)CC1)c1ccc(F)cc1,1
CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,1
CCN(CC)CC(=O)Nc1c(C)cccc1C,1
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,1
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,1
CN(C)CCOC(=O)COc1ccc(Cl)cc1,1
Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl,1
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,1
CCCC(C)(COC(N)=O)COC(N)=O,1
COc1cc2c(c(CN[C@@H]3CCCN[C@H]3c3ccccc3)c1)OCC2,1
NCCn1ncc2cc(Cl)c(Cl)cc21,1
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,1
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,1
Nc1nc(=O)c2ncn(COCCO)c2[nH]1,1
CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,1
NCCCNCCSP(=O)(O)O,0
COc1cc(CCN)cc(OC)c1OC,1
CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,1
CN[C@@H](C)Cc1ccccc1,1
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,1
COc1ccccc1OCC(O)COC(N)=O,1
COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,1
COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,1
C#CC(C)(O)CC,1
COC(=O)C(c1ccccc1)C1CCCCN1,1
CCC1(CC)C(=O)NCC(C)C1=O,1
Nc1ccc(C(=O)O)c(O)c1,0
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,1
CN(C)N/N=C1/N=CN=C1C(N)=O,1
O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1,1
CNCCCN1c2ccccc2Sc2ccccc21,1
C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,0
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2.O=C(O)/C=C\C(=O)O,1
Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,1
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(O)C=C[C@H]3[C@H]1C5,1
CN1CC=C(c2ccccc2)CC1,1
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,1
CN1CCC[C@H]1c1cccnc1,1
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,1
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,1
CNCCC=C1c2ccccc2CCc2ccccc21,1
Cc1ccccc1C(OCCN(C)C)c1ccccc1,1
COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,1
CCN(CC)C(=S)SSC(=S)N(CC)CC,1
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,0
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,0
CC[C@@H](CO)NCCN[C@@H](CC)CO,0
CC1(C)S[C@@H]2[C@H](NC(=O)CCC[C@@H](N)C(=O)O)C(=O)N2[C@H]1C(=O)O,0
CNCC(O)c1ccc(O)c(O)c1,0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,0
C=CCSCC(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],0
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)[C@@H](N=CN3CCCCCC3)[C@H]2SC1(C)C,0
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,0
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,0
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,0
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,0
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,0
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,0
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,0
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2SC1,0
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,0
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C)CS[C@H]12)c1csc(N)n1,0
O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3ncn[nH]3)CS[C@H]12,0
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CS/C=C\C#N)[C@H]2SC1,0
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,0
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3ccc(C4=NCCCN4)cc3)[C@H]2SC1,0
COC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3C=CCC=C3)C2SC1,0
O=C(Cn1cnnn1)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CS[C@H]12,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,0
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@H](NC(=O)CC#N)[C@@H]2SC1.[Na+],0
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,0
CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,0
NCC1CCC(N)C(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)O1,0
CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,0
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CCC=CC3)C(=O)N2[C@H]1C(=O)O,0
CCNCC(O)c1cccc(O)c1,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0
CC(C)c1ccccc1OCC1=NCCN1,0
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C([C@H]3CCCO3)S[C@H]12,0
CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,0
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,0
CC(Cc1ccccc1)NO,0
CNC(C)C(O)c1ccc(O)cc1,0
Cc1cc(=O)oc2cc(O)ccc12,0
C[C@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCN=CN)C[C@H]12.O,0
CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,0
N[C@@H](C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1.O,0
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0
CC1(C)S[C@@H]2[C@H](N=CN3CCCCCC3)C(=O)N2[C@H]1C(=O)O,0
CC(CN(C)C)OC(C)(c1ccccc1)c1ccc(Cl)cc1,0
C=NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccccc1,0
CNC(C)C(=O)c1ccc(OC)cc1,0
COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0
CCCCCC1CNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1,0
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0
CO/N=C(\C(=O)NC1C(=O)N(OCC(=O)O)[C@H]1C)c1csc(N)n1,0
CC(=O)OCOC(=O)C1N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1(C)C,0
CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O.[Na],0
CC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0
CNCC(O)c1cccc(OC(=O)C(C)(C)C)c1,0
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,0
CCC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0
NCC1OC(OC2C(N)CC(NC(CO)CO)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)S[C@H]12.[Na+],0
COC1CCCC2C1=C(C(=O)[O-])N1C(=O)C(C(C)O)C21,0
COCOC(=O)C1N2C(=O)C(N3C(=O)C(c4ccc(O)cc4)NC3(C)C)C2SC1(C)C,0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SC3CCS(=O)C3)S[C@H]12,0
C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,0
Cn1c(=O)c2c(ncn2CCNCC(O)c2ccc(O)c(O)c2)n(C)c1=O,0
CC1(C)SC2C(NC(=O)CSc3ccccc3)C(=O)N2C1C(=O)O,0
CC1(C)[C@H](NC(=O)/C(=N\OCC(=O)O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O,0
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,0
Cc1ccc(C(C)C)c(OCC2=NCCN2)c1,0
[C-]#[N+]C(=C\c1ccc(O)cc1)/C(=C/c1ccc(O)cc1)[N+]#[C-],0
FC(F)(Cl)C(F)(F)Cl,1
C[C@H]1CCCC[C@@]1(c1cccs1)N1CCCCC1,1
CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C.[Cl-].[H+],1
CC(=O)NCCCN1CCN(c2cc(Cl)ccc2Cl)CC1,1
CCC(Br)(CC)C(=O)NC(=O)NC(C)=O,1
CC(=O)OCC(=O)OCC/C(SC(=O)c1ccco1)=C(/C)N(C=O)Cc1cnc(C)nc1N,1
CC(=O)NC(CCC(N)=O)C(=O)O,1
